554,,,,,,,,,
1183,,-0.4|0.2|0.5|0.6|-0.7|2.3|0.0|0.1|-1.6,5.67|5.60|5.12|4.37|6.09|3.72|5.36|2.84|9.66,39.2|17.2|135.1|113.1|99.0|172.0|99.0|6.1|68.0,6|3|28|14|9|27|16|0|14,5.81|4.60|5.23|4.20|4.30|4.31|4.43|2.66|7.09,-0.14|1.0|-0.11|0.17|1.79|-0.59|0.93|0.18|2.57,0.101|0.146|0.137|0.176|0.164|0.136|0.089|0.222|0.104,0.122|0.085|0.106|0.068|0.084|0.057|0.061|0.111|0.098
1184,,0.4|-0.6|1.5|-0.5|-0.1|-0.2,2.75|6.68|4.45|5.09|4.50|15.43,19.2|64.2|115.1|139.2|48.0|2.1,1|6|21|22|0|0,3.53|5.42|4.92|5.12|5.08|13.79,-0.78|1.26|-0.47|-0.03|-0.58|1.64,0.247|0.178|0.179|0.156|0.188|0.182,0.129|0.089|0.087|0.077|0.117|0.091
1185,,,,,,,,,
1186,,,,,,,,,
1187,,-0.8|1.4|-0.1|-0.2|-0.3,6.54|3.03|5.36|18.00|4.82,119.2|62.1|47.0|1.0|18.2,24|0|0|0|4,5.31|3.59|5.45|32.10|5.13,1.23|-0.56|-0.09|-14.1|-0.31,0.118|0.172|0.184|0.0|0.129,0.079|0.073|0.094|0.1|0.071
1188,,,,,,,,,
1189,,,,,,,,,
1190,,-0.0|0.4|-1.0|0.1,5.63|3.88|7.63|5.04,8.0|111.1|46.0|50.0,0|11|1|6,7.29|4.49|4.93|5.38,-1.66|-0.61|2.7|-0.34,0.059|0.092|0.07|0.017,0.118|0.104|0.098|0.095
1191,,,,,,,,,
1192,,,,,,,,,
1193,,-0.3,5.31,20.1,0,6.03,-0.72,0.067,0.101
1194,,,,,,,,,
1195,,-0.2|-0.2|-0.0|-0.3,4.31|4.70|3.60|3.76,48.0|44.0|5.0|79.0,1|1|0|0,4.27|4.19|5.80|3.30,0.04|0.51|-2.2|0.46,0.122|0.096|0.037|0.134,0.127|0.125|0.222|0.081
1196,,0.1,0.00,1.0,0,4.22,-4.22,0.333,0.333
1197,,,,,,,,,
1198,,0.5|-0.3|-0.8|-0.2|-0.2|0.3|-1.0|-0.4|0.7,4.19|7.30|6.20|6.08|5.23|5.57|6.51|36.00|1.38,34.1|12.1|101.2|100.2|32.2|32.1|47.0|2.0|13.0,4|0|11|17|0|2|0|1|2,4.33|7.18|4.87|5.20|4.71|6.14|3.85|25.65|1.30,-0.14|0.12|1.33|0.88|0.52|-0.57|2.66|10.35|0.08,0.142|0.143|0.15|0.121|0.183|0.143|0.171|0.0|0.226,0.092|0.071|0.068|0.092|0.092|0.116|0.056|0.133|0.0
1199,,2.0|0.2|1.6|0.5|5.4|2.5|5.1|-0.9|0.9|-1.2,2.65|4.77|4.52|1.00|2.20|2.12|2.13|3.36|2.54|3.21,132.1|218.2|257.0|9.0|217.0|165.2|320.2|174.1|255.1|42.0,12|27|27|1|24|19|37|19|30|4,3.84|3.64|3.39|3.44|2.92|2.49|2.24|2.85|2.36|2.06,-1.19|1.13|1.13|-2.44|-0.72|-0.37|-0.11|0.51|0.18|1.15,0.043|0.05|0.052|0.028|0.069|0.093|0.106|0.079|0.085|0.102,0.067|0.075|0.045|0.083|0.041|0.033|0.043|0.048|0.047|0.059
1200,,,,,,,,,
1201,,0.0,0.00,0.2,0,-0.77,0.77,0.5,0.0
1202,,,,,,,,,
1203,,,,,,,,,
1204,,,,,,,,,
1205,,,,,,,,,
1206,,,,,,,,,
1207,,,,,,,,,
1208,,,,,,,,,
1209,,,,,,,,,
1210,,,,,,,,,
1211,,,,,,,,,
1212,,,,,,,,,
1213,,,,,,,,,
1214,,,,,,,,,
1215,,,,,,,,,
1216,,-0.3|3.1|3.4|0.3|0.2,18.00|1.94|2.35|2.77|3.38,2.0|111.1|130.1|13.0|37.1,0|0|0|0|0,4.42|2.89|3.13|3.54|4.61,13.58|-0.95|-0.78|-0.77|-1.23,0.062|0.099|0.095|0.088|0.1,0.125|0.052|0.071|0.053|0.131
1217,,,,,,,,,
1218,,,,,,,,,
1219,,,,,,,,,
1220,,,,,,,,,
1221,,,,,,,,,
1222,,,,,,,,,
1223,,0.4|-0.1|0.1|0.1|1.1|-1.0|-1.3|0.6|0.4,2.77|6.00|3.13|3.32|2.92|4.66|6.56|0.00|3.16,26.0|6.0|63.1|21.2|95.2|127.1|35.2|6.0|31.1,4|1|9|2|17|23|5|0|5,4.22|2.85|3.61|5.12|3.39|4.41|5.96|2.34|3.60,-1.45|3.15|-0.48|-1.8|-0.47|0.25|0.6|-2.34|-0.44,0.167|0.161|0.167|0.204|0.167|0.141|0.145|0.25|0.099,0.12|0.129|0.131|0.151|0.092|0.12|0.133|0.15|0.106
1224,,,,,,,,,
1225,,,,,,,,,
1226,,,,,,,,,
1227,,,,,,,,,
1228,,-0.7|0.0|-0.0,12.56|5.14|7.36,14.1|28.0|3.2,4|2|0,9.38|6.28|2.56,3.18|-1.14|4.8,0.188|0.146|0.174,0.138|0.154|0.087
1229,,-0.1,9.00,2.0,0,11.76,-2.76,0.091,0.182
1230,,-0.2|0.0,5.68|5.40,44.1|3.1,0|0,4.73|7.37,0.95|-1.97,0.203|0.25,0.174|0.125
1231,,-0.2,5.60,17.2,2,4.29,1.31,0.075,0.151
1232,,,,,,,,,
1233,,-1.6|-0.8|-1.6|0.3|-0.1,8.83|10.07|6.16|3.31|5.23,53.0|19.2|133.0|16.1|20.2,5|2|14|1|3,6.67|6.32|3.58|4.55|3.35,2.16|3.75|2.58|-1.24|1.88,0.073|0.082|0.124|0.044|0.112,0.13|0.124|0.11|0.059|0.101
1234,,2.0|2.7|-0.1|0.2,2.70|2.50|5.73|3.33,63.1|79.1|44.0|24.1,2|0|0|0,3.88|3.05|4.14|5.23,-1.18|-0.55|1.59|-1.9,0.114|0.16|0.118|0.121,0.082|0.096|0.093|0.159
1235,,-0.5|0.1|1.2|0.3|-0.2,13.50|3.00|1.95|4.04|6.00,5.1|6.0|32.1|35.2|12.0,0|0|0|0|0,10.44|0.77|1.76|4.43|4.10,3.06|2.23|0.19|-0.39|1.9,0.083|0.24|0.25|0.141|0.153,0.139|0.0|0.047|0.129|0.119
1236,,,,,,,,,
1237,,,,,,,,,
1238,,-0.0|-0.2|3.7|3.7,6.75|10.80|1.40|1.50,2.2|5.0|90.0|84.0,1|0|0|0,9.40|2.85|1.64|2.48,-2.65|7.95|-0.24|-0.98,0.125|0.385|0.396|0.395,0.375|0.077|0.07|0.12
1239,,1.1|0.6|1.1|1.0|4.3|-0.4|0.2|1.2|1.2|1.5|2.6|0.2|-0.6,2.13|3.92|2.79|3.81|1.47|5.07|3.52|1.78|3.61|2.89|2.81|4.08|6.18,38.0|66.2|67.2|56.2|79.1|71.0|30.2|25.1|62.1|62.1|57.2|28.2|39.1,0|0|0|0|0|0|0|0|0|0|0|0|0,3.95|2.94|2.58|3.64|2.22|4.40|3.75|1.91|2.49|2.53|3.10|3.22|3.34,-1.82|0.98|0.21|0.17|-0.75|0.67|-0.23|-0.13|1.12|0.36|-0.29|0.86|2.84,0.234|0.266|0.268|0.208|0.277|0.207|0.248|0.296|0.359|0.308|0.242|0.22|0.229,0.084|0.063|0.062|0.048|0.031|0.081|0.116|0.051|0.032|0.034|0.051|0.089|0.069
1240,,,,,,,,,
1241,,,,,,,,,
1242,,,,,,,,,
1243,,,,,,,,,
1244,,,,,,,,,
1245,,-0.2,4.28,40.0,0,4.64,-0.36,0.103,0.12
1246,,,,,,,,,
1247,,0.1,4.66,9.2,0,7.32,-2.66,0.119,0.119
1248,,-0.5|-1.1|2.6,5.64|9.12|4.23,44.2|24.2|115.0,8|0|20,4.93|5.52|3.85,0.71|3.6|0.38,0.144|0.102|0.195,0.096|0.079|0.084
1249,,-0.2|0.1,10.00|2.70,9.0|3.1,1|0,4.64|6.16,5.36|-3.46,0.045|0.0,0.114|0.25
1250,,-0.1|0.5|-0.4|2.6|2.8|-0.7|4.5|4.1|1.6|-1.4,3.57|4.47|9.60|3.09|4.30|5.55|2.80|2.79|4.06|5.47,88.1|100.2|15.0|84.1|144.1|97.1|221.2|242.0|213.0|159.2,4|2|0|4|9|7|27|26|27|19,3.97|4.12|6.68|4.22|4.10|5.14|3.73|3.63|4.14|4.08,-0.4|0.35|2.92|-1.13|0.2|0.41|-0.93|-0.84|-0.08|1.39,0.048|0.062|0.053|0.052|0.074|0.059|0.035|0.041|0.074|0.055,0.088|0.031|0.105|0.04|0.067|0.08|0.038|0.056|0.045|0.055
1251,,,,,,,,,
1252,,,,,,,,,
1253,,,,,,,,,
1254,,,,,,,,,
1255,,0.4|0.6|5.1|0.2,2.68|3.67|2.23|3.82,43.2|184.0|249.2|165.0,5|25|31|23,3.96|3.69|2.95|4.01,-1.28|-0.02|-0.72|-0.19,0.089|0.098|0.118|0.106,0.072|0.088|0.077|0.106
1256,,-0.1|-0.5,7.36|9.49,7.1|12.1,0|3,3.92|5.15,3.44|4.34,0.257|0.117,0.114|0.083
1257,,0.1|-0.4|-0.3,5.73|6.61|6.30,11.0|16.1|40.0,1|0|0,5.63|4.15|3.96,0.1|2.46|2.34,0.159|0.181|0.242,0.114|0.125|0.113
1258,,-0.1,6.52,9.2,1,5.73,0.79,0.043,0.234
1259,,-0.1,4.00,9.0,2,6.04,-2.04,0.023,0.205
1260,,,,,,,,,
1261,,,,,,,,,
1262,,,,,,,,,
1263,,,,,,,,,
1264,,,,,,,,,
1265,,0.1|-0.7|4.0|0.3|-0.1|1.4|3.0|2.5|0.6|2.9|3.5|2.7|-1.7|0.1,3.35|9.56|3.24|4.74|5.00|3.20|3.20|3.57|3.53|2.81|3.32|2.50|6.69|4.41,40.1|16.0|180.1|264.0|68.1|112.2|163.1|206.2|107.0|137.2|238.1|93.2|78.0|16.1,6|3|23|41|12|12|21|30|14|17|34|14|12|0,3.79|6.25|3.72|4.07|3.38|3.63|3.13|3.56|3.60|3.20|3.82|3.03|5.29|4.67,-0.44|3.31|-0.48|0.67|1.62|-0.43|0.07|0.01|-0.07|-0.39|-0.5|-0.53|1.4|-0.26,0.169|0.145|0.206|0.131|0.103|0.129|0.123|0.161|0.157|0.183|0.146|0.125|0.12|0.08,0.114|0.205|0.141|0.1|0.093|0.104|0.082|0.083|0.085|0.084|0.089|0.068|0.139|0.133
1266,,,,,,,,,
1267,,2.6|0.9|5.0|2.9|1.9|-0.1|-0.2,3.27|4.25|3.47|3.12|3.74|5.28|9.00,146.0|230.2|311.2|164.2|161.1|58.0|4.0,22|36|39|20|22|9|1,3.99|4.22|4.05|3.60|3.41|5.44|3.15,-0.72|0.03|-0.58|-0.48|0.33|-0.16|5.85,0.096|0.098|0.095|0.109|0.09|0.097|0.0,0.101|0.103|0.092|0.109|0.093|0.136|0.05
1268,,-0.3,3.00,9.0,1,2.77,0.23,0.15,0.075
1269,,-0.2|-0.4,5.96|7.62,25.2|28.1,1|0,6.79|5.62,-0.83|2.0,0.042|0.03,0.142|0.129
1270,,-0.6|-0.1|0.5|-0.3|-2.5,8.34|5.39|4.06|4.65|6.92,22.2|128.2|77.2|71.2|78.0,4|21|7|0|9,6.44|4.74|5.19|5.26|5.74,1.9|0.65|-1.13|-0.61|1.18,0.067|0.149|0.189|0.164|0.14,0.076|0.091|0.115|0.121|0.085
1271,,,,,,,,,
1272,,,,,,,,,
1273,,0.2|-0.0|-0.5|0.0|0.4|4.3|0.3|0.4|0.1|1.4|-0.2|0.2|-0.5|1.9|-0.6,0.00|4.53|4.66|4.73|3.35|3.14|4.93|4.50|0.00|2.57|5.90|4.00|5.97|2.63|4.08,4.1|45.2|148.2|45.2|48.1|212.1|168.0|172.0|1.2|80.2|68.2|27.0|75.1|75.1|57.1,0|7|27|8|5|33|29|25|0|14|13|1|11|5|0,2.31|5.25|4.24|4.34|3.47|3.50|3.93|4.36|2.86|2.61|4.49|4.21|5.85|3.98|4.21,-2.31|-0.72|0.42|0.39|-0.12|-0.36|1.0|0.14|-2.86|-0.04|1.41|-0.21|0.12|-1.35|-0.13,0.059|0.104|0.124|0.13|0.153|0.167|0.138|0.1|0.333|0.185|0.12|0.157|0.135|0.224|0.24,0.0|0.147|0.124|0.062|0.074|0.092|0.093|0.075|0.222|0.08|0.073|0.104|0.093|0.104|0.084
1274,,-0.2|0.2,4.76|4.02,17.0|47.0,2|1,4.63|5.07,0.13|-1.05,0.127|0.046,0.165|0.107
1275,,,,,,,,,
1276,,-0.3|0.5|-1.5|-0.0|0.1,8.22|4.55|9.68|6.75|5.82,23.0|61.1|35.1|8.0|17.0,5|11|5|0|4,6.53|5.07|7.59|2.28|8.64,1.69|-0.52|2.09|4.47|-2.82,0.157|0.199|0.105|0.273|0.123,0.111|0.096|0.121|0.121|0.235
1277,,0.0,4.91,36.2,0,4.63,0.28,0.14,0.107
1278,,,,,,,,,
1279,,,,,,,,,
1280,,,,,,,,,
1281,,-0.8|0.4,8.00|1.13,45.0|8.0,2|0,5.33|4.35,2.67|-3.22,0.059|0.033,0.123|0.133
1282,,,,,,,,,
1283,,,,,,,,,
1284,,,,,,,,,
1285,,-0.4,6.93,24.2,4,5.82,1.11,0.009,0.103
1286,,,,,,,,,
1287,,,,,,,,,
1288,,,,,,,,,
1289,,,,,,,,,
1290,,-0.1,18.00,1.0,0,11.51,6.49,0.0,0.429
1291,,-0.2|-0.1|0.7|-0.0|-0.1,10.13|7.06|3.32|5.57|11.57,8.0|21.2|19.0|97.0|2.1,1|3|2|11|0,5.29|5.23|3.08|5.46|4.81,4.84|1.83|0.24|0.11|6.76,0.054|0.105|0.094|0.073|0.133,0.081|0.105|0.071|0.119|0.2
1292,,,,,,,,,
1293,,-0.7|-0.7|-1.1,2.65|3.72|5.72,17.0|125.2|28.1,0|16|2,5.04|3.81|5.20,-2.39|-0.09|0.52,0.12|0.086|0.05,0.169|0.12|0.199
1294,,1.8|-0.0|1.0|1.8|1.2|3.1|-0.0|0.0|-0.8|-1.4|2.0|2.9|-0.2|-1.2,2.14|4.25|3.98|3.39|3.18|3.04|3.94|4.11|4.32|5.23|3.88|3.30|7.36|11.10,71.1|82.2|187.2|228.1|217.2|293.1|212.1|208.0|177.0|161.2|201.2|158.0|7.1|24.1,1|4|24|33|31|40|35|32|29|23|30|19|0|4,2.44|3.91|3.07|2.85|3.19|3.47|3.58|4.43|4.14|4.31|4.12|4.33|6.16|7.60,-0.3|0.34|0.91|0.54|-0.01|-0.43|0.36|-0.32|0.18|0.92|-0.24|-1.03|1.2|3.5,0.157|0.198|0.164|0.147|0.152|0.129|0.115|0.088|0.1|0.105|0.069|0.088|0.079|0.031,0.102|0.081|0.077|0.072|0.071|0.079|0.071|0.085|0.081|0.077|0.076|0.09|0.158|0.094
1295,,0.0|-0.3|-0.1,4.50|12.60|9.00,2.0|5.0|4.0,0|0|0,3.02|6.42|6.88,1.48|6.18|2.12,0.0|0.241|0.412,0.0|0.207|0.059
1296,,,,,,,,,
1297,,,,,,,,,
1298,,0.6|-1.1|0.1,4.84|5.12|5.12,67.0|110.2|19.1,9|16|0,5.09|4.24|4.61,-0.25|0.88|0.51,0.06|0.094|0.011,0.129|0.116|0.097
1299,,-0.6,16.43,7.2,0,12.13,4.3,0.071,0.238
1300,,1.5|3.6|4.8|1.4|3.5|0.3|1.6|0.2|-0.3,3.80|3.31|3.14|4.03|3.57|4.21|3.55|3.00|5.84,90.0|147.0|200.2|196.1|191.2|188.0|149.2|12.0|37.0,16|20|32|32|31|32|25|2|7,4.88|4.02|3.35|3.82|3.07|3.83|3.34|4.38|4.81,-1.08|-0.71|-0.21|0.21|0.5|0.38|0.21|-1.38|1.03,0.146|0.226|0.234|0.217|0.209|0.183|0.202|0.122|0.091,0.144|0.103|0.093|0.104|0.084|0.101|0.071|0.102|0.048
1301,,,,,,,,,
1302,,,,,,,,,
1303,,,,,,,,,
1304,,2.8|3.0|1.7|1.1|1.2|-2.2|-0.3|1.2|0.8|1.6|-0.9|-1.0,2.99|2.73|3.25|3.37|3.88|5.29|5.16|2.66|2.70|3.58|5.14|6.65,102.1|92.1|105.1|197.2|118.1|98.2|61.0|50.2|53.1|75.1|191.0|67.2,0|1|4|27|5|6|1|1|4|12|33|6,3.15|2.99|3.11|3.18|3.69|3.67|4.03|3.74|3.67|3.24|4.26|5.27,-0.16|-0.26|0.14|0.19|0.19|1.62|1.13|-1.08|-0.97|0.34|0.88|1.38,0.2|0.159|0.182|0.132|0.169|0.111|0.125|0.083|0.122|0.111|0.087|0.109,0.072|0.069|0.09|0.038|0.059|0.071|0.061|0.068|0.07|0.052|0.037|0.053
1305,,,,,,,,,
1306,,,,,,,,,
1307,,,,,,,,,
1308,,0.1,5.40,5.0,0,3.50,1.9,0.095,0.048
1309,,,,,,,,,
1310,,0.2|-0.1|0.0|-0.5|-0.2|1.3,4.50|6.20|4.72|5.44|9.00|1.63,22.0|45.0|124.0|44.2|7.0|27.2,4|10|23|9|1|4,3.23|5.34|3.70|4.22|8.21|3.25,1.27|0.86|1.02|1.22|0.79|-1.62,0.134|0.119|0.119|0.145|0.061|0.135,0.124|0.09|0.069|0.103|0.03|0.019
1311,,-0.0|-0.9|0.4,4.94|8.13|0.90,31.0|34.1|10.0,0|2|0,4.92|4.11|3.23,0.02|4.02|-2.33,0.199|0.176|0.189,0.118|0.082|0.135
1312,,0.5|2.3|0.8|-0.4|-0.8,2.31|4.10|4.07|4.69|6.67,50.2|204.0|150.1|109.1|29.2,8|23|18|13|1,3.33|4.17|3.38|4.20|4.66,-1.02|-0.07|0.69|0.49|2.01,0.097|0.079|0.119|0.089|0.062,0.082|0.073|0.062|0.083|0.062
1313,,,,,,,,,
1314,,0.5|-0.1|0.1,4.15|6.75|4.50,80.1|5.1|34.0,3|0|0,4.21|2.56|3.77,-0.06|4.19|0.73,0.082|0.038|0.107,0.085|0.038|0.047
1315,,0.9|-0.2|-0.4|0.3|0.3,4.01|22.50|4.20|3.75|3.86,141.1|2.0|64.1|69.2|51.1,25|0|4|1|0,5.00|14.27|4.06|3.35|4.44,-0.99|8.23|0.14|0.4|-0.58,0.151|0.083|0.137|0.19|0.172,0.146|0.333|0.087|0.09|0.1
1316,,0.8|0.0|-0.7,2.33|5.16|6.11,27.0|22.2|98.2,0|0|4,3.38|4.50|4.57,-1.05|0.66|1.54,0.096|0.08|0.091,0.106|0.196|0.144
1317,,,,,,,,,
1318,,0.1|-0.2,0.00|9.64,2.0|4.2,0|0,3.24|7.58,-3.24|2.06,0.333|0.192,0.222|0.231
1319,,-0.2|-1.0|-0.6,3.18|13.33|18.00,17.0|27.0|3.0,2|3|0,4.75|6.61|8.34,-1.57|6.72|9.66,0.045|0.026|0.048,0.124|0.146|0.286
1320,,-0.3,9.00,7.0,0,6.25,2.75,0.098,0.244
1321,,-0.6|-0.5|1.0|-0.2,6.46|5.66|4.41|5.40,30.2|160.2|96.0|6.2,5|20|12|0,4.48|4.68|4.76|8.07,1.98|0.98|-0.35|-2.67,0.115|0.092|0.08|0.111,0.162|0.119|0.117|0.222
1322,,,,,,,,,
1323,,-0.5|0.0,6.34|6.48,32.2|16.2,0|1,4.71|6.28,1.63|0.2,0.033|0.038,0.072|0.09
1324,,-0.1,5.63,8.0,1,3.31,2.32,0.026,0.077
1325,,,,,,,,,
1326,,,,,,,,,
1327,,,,,,,,,
1328,,,,,,,,,
1329,,-0.5|5.3|0.2|0.1,3.68|2.60|3.84|0.00,171.1|249.2|86.2|2.0,16|30|7|0,3.68|2.94|3.22|2.50,0.0|-0.34|0.62|-2.5,0.087|0.084|0.09|0.0,0.109|0.064|0.066|0.0
1330,,0.1|0.1|-0.3,0.00|3.00|6.75,3.0|9.0|14.2,0|0|0,2.47|2.81|5.86,-2.47|0.19|0.89,0.2|0.158|0.229,0.1|0.079|0.114
1331,,-0.1|0.0|0.4|-0.1,5.52|5.40|4.23|6.52,14.2|8.1|61.2|9.2,3|1|7|1,5.09|5.15|5.43|5.87,0.43|0.25|-1.2|0.65,0.118|0.139|0.123|0.171,0.103|0.0|0.108|0.146
1332,,,,,,,,,
1333,,-1.1,5.79,161.2,14,5.26,0.53,0.07,0.084
1334,,,,,,,,,
1335,,,,,,,,,
1336,,,,,,,,,
1337,,-0.2,3.22,123.0,15,2.28,0.94,0.176,0.032
1338,,-0.5|0.2|0.2,10.13|1.29|3.60,8.0|14.0|10.0,2|2|1,4.27|3.51|5.07,5.86|-2.22|-1.47,0.0|0.111|0.156,0.119|0.127|0.111
1339,,0.1|0.2|2.4|4.6|1.6|2.2|2.0|0.0|0.1|4.0|3.3|0.2|1.1|-0.4|0.6|-0.1|-0.8,0.00|4.58|3.79|3.12|4.33|3.20|3.60|4.91|5.03|3.36|3.53|4.02|3.99|3.97|3.56|4.47|6.85,1.0|88.1|161.1|257.0|205.2|121.0|122.1|22.0|59.0|222.1|191.0|15.2|214.1|177.0|93.2|54.1|47.1,0|14|24|35|33|4|18|0|7|32|29|2|34|28|16|10|10,11.60|4.54|4.40|3.59|3.55|4.39|4.55|3.72|3.97|3.51|3.86|4.85|4.45|4.56|4.95|5.30|4.88,-11.6|0.04|-0.61|-0.47|0.78|-1.19|-0.95|1.19|1.06|-0.15|-0.33|-0.83|-0.46|-0.59|-1.39|-0.83|1.97,0.0|0.104|0.086|0.134|0.138|0.135|0.117|0.194|0.169|0.096|0.129|0.049|0.116|0.109|0.114|0.123|0.155,0.429|0.088|0.064|0.061|0.067|0.085|0.067|0.112|0.088|0.057|0.073|0.049|0.08|0.079|0.084|0.07|0.073
1340,,-0.8|0.6|0.0|0.1,6.12|2.45|3.71|0.00,25.0|121.1|34.0|1.0,1|10|4|0,1.92|3.09|4.09|2.93,4.2|-0.64|-0.38|-2.93,0.202|0.091|0.071|0.0,0.043|0.07|0.107|0.0
1341,,0.8|0.2|-1.3|-0.4|-0.3|-0.5,4.20|4.06|5.17|4.53|3.92|5.37,208.0|177.1|125.1|43.2|190.2|52.0,26|27|18|4|28|10,3.96|3.44|3.96|4.70|4.25|5.41,0.24|0.62|1.21|-0.17|-0.33|-0.04,0.071|0.101|0.081|0.079|0.089|0.064,0.12|0.097|0.118|0.11|0.105|0.161
1342,,4.4|-0.5|-0.3|0.4|0.5|0.6|-0.2,2.15|5.33|11.57|2.93|4.22|4.52|7.11,142.1|72.2|7.0|15.1|102.1|61.2|12.2,2|3|0|0|11|0|0,2.90|4.74|9.26|3.02|3.70|5.03|6.48,-0.75|0.59|2.31|-0.09|0.52|-0.51|0.63,0.152|0.133|0.081|0.145|0.123|0.102|0.033,0.073|0.086|0.135|0.081|0.057|0.095|0.017
1343,,,,,,,,,
1344,,0.0|0.1|0.4,4.50|3.46|2.60,4.0|13.0|34.2,0|0|0,3.80|3.36|3.77,0.7|0.1|-1.17,0.143|0.218|0.216,0.095|0.073|0.128
1345,,,,,,,,,
1346,,-0.8|0.1,8.62|0.00,15.2|1.0,2|0,5.66|6.10,2.96|-6.1,0.093|0.0,0.173|0.333
1347,,,,,,,,,
1348,,-0.4,6.82,33.0,4,5.23,1.59,0.007,0.085
1349,,0.2|-0.2,4.18|17.18,32.1|3.2,0|0,3.74|15.84,0.44|1.34,0.069|0.045,0.097|0.091
1350,,-0.5|2.3|3.2|-0.2|0.6|-2.1,7.71|4.05|4.03|5.42|4.49|7.39,11.2|193.1|205.2|161.0|148.1|98.2,0|33|33|26|26|19,4.61|4.40|4.37|5.07|4.84|6.10,3.1|-0.35|-0.34|0.35|-0.35|1.29,0.148|0.117|0.111|0.098|0.113|0.092,0.037|0.047|0.046|0.058|0.081|0.057
1351,,0.2|0.4,3.39|3.65,63.2|44.1,2|0,4.34|4.30,-0.95|-0.65,0.112|0.095,0.097|0.075
1352,,,,,,,,,
1353,,,,,,,,,
1354,,-1.0|-0.2|-0.3|1.2|0.1|0.0,10.04|7.27|9.00|3.86|4.89|4.70,26.0|8.2|5.0|102.2|35.0|15.1,6|2|0|15|0|3,8.97|6.82|3.50|3.98|6.91|3.70,1.07|0.45|5.5|-0.12|-2.02|1.0,0.119|0.125|0.08|0.165|0.191|0.186,0.164|0.125|0.08|0.072|0.132|0.034
1355,,,,,,,,,
1356,,-0.2|3.8|9.5|1.2|1.6|7.2|3.7|-0.6|0.6|0.0|-0.1,6.00|2.45|2.47|4.54|4.23|2.97|3.44|5.38|0.56|3.66|6.75,3.0|194.1|273.0|138.2|76.2|261.0|232.2|102.0|16.0|19.2|4.0,0|25|33|20|4|32|32|17|2|4|0,4.75|2.71|2.65|3.35|3.71|3.18|3.71|4.13|3.77|4.93|9.12,1.25|-0.26|-0.18|1.19|0.52|-0.21|-0.27|1.25|-3.21|-1.27|-2.37,0.062|0.125|0.178|0.19|0.164|0.171|0.12|0.104|0.097|0.125|0.111,0.188|0.098|0.087|0.087|0.101|0.102|0.097|0.13|0.167|0.148|0.278
1357,,,,,,,,,
1358,,,,,,,,,
1359,,,,,,,,,
1360,,,,,,,,,
1361,,-0.4|0.1|1.8|3.6|2.5|2.8|2.2|3.5|4.9|-0.2|2.7|1.9,31.50|5.00|4.37|4.18|4.61|4.53|4.70|4.72|4.22|7.13|3.99|5.09,2.0|9.0|214.1|222.0|191.1|226.1|258.1|255.2|234.1|17.2|149.0|134.1,0|1|26|24|23|32|36|36|33|2|22|16,24.61|5.69|4.25|4.39|4.88|4.03|4.27|4.34|4.31|6.28|4.62|5.97,6.89|-0.69|0.12|-0.21|-0.27|0.5|0.43|0.38|-0.09|0.85|-0.63|-0.88,0.077|0.054|0.094|0.075|0.083|0.078|0.07|0.058|0.065|0.0|0.033|0.05,0.077|0.108|0.056|0.064|0.055|0.055|0.067|0.063|0.067|0.072|0.074|0.079
1362,,,,,,,,,
1363,,-0.2,2.61,31.0,4,2.42,0.19,0.122,0.061
1364,,,,,,,,,
1365,,,,,,,,,
1366,,2.1|2.2|-0.1|-0.3,3.27|3.80|4.02|6.43,146.0|163.1|15.2|14.0,22|27|4|1,3.74|4.70|4.80|4.61,-0.47|-0.9|-0.78|1.82,0.122|0.114|0.107|0.18,0.116|0.148|0.131|0.049
1367,,,,,,,,,
1368,,,,,,,,,
1369,,,,,,,,,
1370,,0.5|-0.4|-1.1|0.6|-0.3|1.1|-0.1|3.8|-0.2|0.6|-1.2|1.3|-1.1,4.06|6.75|4.00|4.75|5.79|4.34|4.60|4.17|5.34|3.14|6.85|4.88|10.50,68.2|36.0|78.2|146.0|77.2|114.0|88.0|175.0|146.2|28.2|134.0|156.2|24.0,6|5|8|18|1|12|0|27|23|2|16|17|4,3.58|5.58|3.42|4.54|4.55|4.14|4.80|4.26|5.67|4.64|5.80|4.56|5.17,0.48|1.17|0.58|0.21|1.24|0.2|-0.2|-0.09|-0.33|-1.5|1.05|0.32|5.33,0.145|0.077|0.145|0.127|0.186|0.171|0.178|0.122|0.112|0.181|0.136|0.11|0.124,0.094|0.06|0.076|0.063|0.107|0.093|0.077|0.062|0.08|0.086|0.073|0.052|0.091
1371,,-1.2,8.65,26.0,3,3.12,5.53,0.06,0.03
1372,,,,,,,,,
1373,,-0.1|0.1||0.0,11.25|0.00|inf|5.40,4.0|3.0|0.0|1.2,0|0|0|0,12.48|2.39||13.86,-1.23|-2.39||-8.46,0.042|0.0|0.0|0.0,0.042|0.0|0.5|0.25
1374,,,,,,,,,
